id,prediction,target,bleu-1,bleu-4,url
76,"A man in a on a of a snow covered slope .","A man riding skis on top of a snow covered slope .",0.483269783091,0.333333333333,data/datasets/mscoco/val2014/COCO_val2014_000000103747.jpg
81,"A man large bathroom of a bathroom room with a television .","A very small corner of a rest room with a toilet .",0.355149609006,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000209322.jpg
86,"A man is sitting a and a piece on .","A person is melting silver over a candle stick .",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000205570.jpg
91,"A man dog is a is a plate with a knife","A hot dog and soda on a table with a mushroom",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000218736.jpg
96,"A in a red umbrella on the street .","Man carrying a flowered suitcase down the sidewalk .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000170950.jpg
101,"A man market of the building building . a people people .","The produce section of a grocery store showing many various fruits .",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000009077.jpg
106,"A people dogs are up on a white .","Two green shoes lined up on a bed .",0.354948105601,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000200252.jpg
111,"A man and and of vase white . .","A yellow flower inside a clear water-filled pitcher .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000492470.jpg
116,"A man in on a sidewalk of a . a a surfboard phone","a man walking down a flight of stairs holding onto a cell phone",0.824236750265,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000249180.jpg
121,"A man boy in a are on a table .","A young man and woman sitting at a table .",0.343294523985,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000047361.jpg
126,"A man is on a beach with a people on . on it .","A plane sitting at the airport , with luggage crew working on it .",0.26012784404,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000253262.jpg
131,"A men of pizza on on on a plate plate .","Two slices of pizza are sitting on a paper plate .",0.636018802771,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000232489.jpg
136,"A giraffes standing standing in a enclosure fence .","Two giraffes are walking within an outdoor enclosure .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000026799.jpg
141,"A large clock with with a clock tower it .","A tall tower structure with a clock on it .",0.41325840919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000133051.jpg
146,"A man dog dog is next top lush of grass .","A small brown bird standing on a patch of grass .",0.299822138934,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000058210.jpg
151,"A man boy is a on a kitchen . holding a cigarette of","A young woman , sitting in the grass , painting a picture .",0.693097728618,0.0,data/datasets/Flickr30k/flickr30k-images/7067689127.jpg
156,"A man is a plate in is on to .","A hand holding a donut that been partially eaten .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000439426.jpg
1,"A man of a people flying in a airport runway","A view of three plane tails on an airport tarmac",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000396051.jpg
7,"A man is a skateboard on a of a surfboard .","A man riding a wave on top of a surfboard .",0.299822138934,0.125,data/datasets/mscoco/val2014/COCO_val2014_000000185292.jpg
13,"A man of bananas fruits and a items .","A row of vending machines containing cold drinks .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000180274.jpg
19,"A man and a red on a of a next a rock .","A horse with a child on top is standing on a street .",0.423117854161,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000518249.jpg
25,"A people with sitting on on a side","some food is laying out on some plates",0.594603557501,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000581205.jpg
31,"A man of people standing in to each other .","A couple of elephants standing next to each other .",0.302137539736,0.142857142857,data/datasets/mscoco/val2014/COCO_val2014_000000114926.jpg
37,"A man and white train on parked on a","a red and yellow truck is parked in grass",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000555119.jpg
43,"A man and with a face on","A fruit stand with its vendor .",0.731110445709,0.0,data/datasets/Flickr30k/flickr30k-images/3133044777.jpg
49,"A man and white cat sitting a eyes and .","A black and white cat has long white whiskers .",0.343294523985,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000122458.jpg
55,"A is a red field field with with a","person in a grassy green field #START# by mountains",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000336265.jpg
61,"A is a is on in the tree sky .","This big bird is flying over a rocky river .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000230888.jpg
67,"A people of food vegetables on a vase . market .","Multiple colors of origami birds in a heat shaped vase .",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000285349.jpg
73,"A man on standing a tennis umbrella in a up the small plate","a person is holding a white dog and looking at a white cake",0.626284496277,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000163473.jpg
79,"A are in the field city .","People mingle in a crowded bar .",0.731110445709,0.0,data/datasets/Flickr30k/flickr30k-images/488561283.jpg
85,"A man cat sitting on a bed","a furry kitten laying on a laptop",0.467137977728,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000463865.jpg
91,"A man on on a bench next a tree .","a person sitting on a bench near a child playing",0.324667915475,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000128586.jpg
97,"A people are in in a field field .","Three cows standing together in a fenced area .",0.451801001805,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000055722.jpg
103,"A old is room with in with , a a TV . .","An upstairs living room is decorated nicely and holds a sewing machine .",0.744781978988,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000526414.jpg
109,"A of a a pizza on with food and and and a .","Slices cut from a pizza topped with mushrooms , onions and vegetables .",0.423117854161,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000549224.jpg
115,"A man decker bus parked the a street . .","A double decker pulls up to a bus stop .",0.840896415254,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000216618.jpg
121,"A man plate has a stove computer and table .","The home office includes a desktop #START# a lamp .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000523322.jpg
127,"A man of people parked parked the outdoor . in umbrellas","A group of motorcycle riders in an area covered with sand",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000375554.jpg
133,"A man group dog bear is on a of a lush .","A large white polar bear sitting on top of a rock .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000092839.jpg
139,"A man is up a skateboard on the street .","A man leaning on his motorcycle along the roadside .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000240340.jpg
145,"A man that a red on a on on to it road","a bike with a basket and side mirror attached to the handlebars",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000334140.jpg
151,"A man is a and in the . a train .","A trolley with luggage stacked on it to the ceiling .",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000561750.jpg
157,"A man dog and is a a a plate on face . the background .","A hot air balloon touching down with a man 's shadow in the background .",0.257486610163,0.0,data/datasets/Flickr30k/flickr30k-images/2500785647.jpg
163,"A man and bus is a a street . a building street .","A white city bus pulling onto a street near a cross walk .",0.442850014269,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000405614.jpg
169,"A man airplane is on the sky and and white . . the .","A colorful train painted in blue , yellow and orange moves on tracks .",0.731110445709,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000340036.jpg
175,"A people are in in .","Several people play basketball outside .",0.759835685652,0.0,data/datasets/Flickr30k/flickr30k-images/3250589803.jpg
181,"A man player is a is a ball .","A baseball player after he threw the ball .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000420357.jpg
187,"A man of people men playing soccer game of tennis .","A couple of young men playing a game of frisbee .",0.597288066184,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000488697.jpg
1,"A man of people men are at a they holding a . a phones .","A group of older women look on as one of them checks her phone .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000523871.jpg
8,"A is a in in other in the","this is horses racing each other on dirt",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000081224.jpg
15,"A close plate with a and a on to it plate of a .","a white plate with pancakes and sausages next to a cup of coffee .",0.457883137213,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000359525.jpg
22,"A is a man building standing in of trees water .","This is a tall giraffe standing outside among the trees .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000249909.jpg
29,"A large clock with a clock on it side of it","a big building with a clock at the top of it",0.350843969564,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000447449.jpg
36,"A man is a on a of a wave covered slope .","A man riding skis on top of a snow covered slope .",0.394588125559,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000088433.jpg
43,"A man #START# hydrant on up the tree area .","A #START# fire hydrant rising though a suburban sidewalk .",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000038048.jpg
50,"A man and a red shirt is riding tennis a frisbee frisbee","a male wearing a green shirt is playing with a white frisbee",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000276151.jpg
57,"A man is on a edge of a car .","A cat stands at the seat of a toilet .",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000463066.jpg
64,"A man baseball player is a bat at a ball .","A professional baseball player swinging his bat at the baseball .",0.574707864517,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000462809.jpg
71,"A man with on of a kitchen box . on a .","A pizza sitting inside of a cardboard box covered in toppings .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000468457.jpg
78,"A man and white dog of a man flying a a water .","A black and white image of a bird flying over the lake .",0.547332024239,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000191425.jpg
85,"A people are in a a of a tree .","Three goats standing around on top of a hill .",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000032587.jpg
92,"A man and white bus is down the street .","A white and green bus driving down a street .",0.528097221647,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000436738.jpg
99,"A man tower is sitting on a of a window .","A clock that is sitting in front of a chair .",0.574707864517,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000342479.jpg
106,"A man of a sitting a vase vase vase","A bouquet of flowers in a clear glass .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000576483.jpg
113,"A man is a frisbee ball on a a . a tennis .","A woman throws a tennis ball to hit it on a court .",0.547332024239,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000290282.jpg
120,"A man is a are a on she are down a . .","A boy and girl hold hands as they walk on railroad tracks .",0.693097728618,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/3514188115_f51932ae5d.jpg
127,"A people are a fence in a people trees . them them tree .","Four giraffes around a pond with two of them rubbing against a tree .",0.407122077555,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000355860.jpg
134,"A man people are in a field . a field .","A few dogs fighting over a frisbee on a field .",0.317023313852,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000143825.jpg
141,"A man dog is parked in the airport . a road","A small train is parked at the station on the track",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000085097.jpg
148,"A older is a are in a in the snow","An adult and child standing on skies in the snow",0.302137539736,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000455847.jpg
155,"A man in a on a table table .","A woman eating food at a sandy beach .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000413791.jpg
162,"A man group plane a large with from ground .","A large #START# by a tree eating the leaves .",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000095551.jpg
169,"A man group dog is in a grass","A large brown elephant standing in the lake",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000109265.jpg
